sport,model_family,target_label,factor_key,plot_type,x_value,fitted_effect,lower_ci,upper_ci,baseline_value,season_window,effect_label
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,39.19597989949749,-0.7868337316500552,-1.0989065063354158,-0.6796543153698513,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,39.497487437185924,-0.818165952202145,-1.1566827519984506,-0.7094607853549005,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,39.79899497487437,-0.8496155291100026,-1.215061622944217,-0.7395449540584514,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,40.10050251256281,-0.8811452814370712,-1.2739326864500427,-0.7698658511223908,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,40.40201005025125,-0.9127180282467949,-1.333185509793251,-0.8003825061886058,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,40.70351758793969,-0.9442965886026181,-1.392709660251174,-0.8310539488989843,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,41.00502512562814,-0.9758437815679856,-1.4523947051011354,-0.8618392088954129,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,41.30653266331658,-1.0073224262063412,-1.512130211620462,-0.8926973158197797,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,41.608040201005025,-1.0386953415811284,-1.5718057470864828,-0.9235872993139709,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,41.90954773869346,-1.069925346755792,-1.631310878776522,-0.9544681890198735,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,42.211055276381906,-1.1009752607937764,-1.6905351739679095,-0.985299014579376,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,42.51256281407035,-1.1318079027585268,-1.7493681999379707,-1.0160388056343652,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,42.81407035175879,-1.162386091713485,-1.8076995239640319,-1.0466465918267278,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,43.11557788944723,-1.192672646722098,-1.865418713323421,-1.0770814027983515,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,43.417085427135675,-1.222630386847809,-1.9224153352934665,-1.1073022681911233,,2014-2024,Shot Distance
NBA,LogisticGAM,Expected FG,distance_spline,continuous_pdp,43.71859296482412,-1.2522221311540611,-1.9785789571514938,-1.1372682176469318,,2014-2024,Shot Distance
